index;Case ID;Activity;Resource;Complete Timestamp;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
239705;Application_1189256513;O_Create Offer;User_3;2016/07/04 19:53:03.132;New credit;Home improvement;25000.0;A_Pending
239706;Application_1189256513;O_Created;User_3;2016/07/04 19:53:04.641;New credit;Home improvement;25000.0;A_Pending
239707;Application_1189256513;O_Sent (mail and online);User_3;2016/07/04 19:53:28.721;New credit;Home improvement;25000.0;A_Pending
239708;Application_1189256513;O_Create Offer;User_33;2016/07/05 09:24:25.492;New credit;Home improvement;25000.0;A_Pending
239709;Application_1189256513;O_Created;User_33;2016/07/05 09:24:27.309;New credit;Home improvement;25000.0;A_Pending
239710;Application_1189256513;O_Sent (mail and online);User_33;2016/07/05 09:25:45.845;New credit;Home improvement;25000.0;A_Pending
239711;Application_1189256513;W_Validate application;User_99;2016/07/18 09:58:14.416;New credit;Home improvement;25000.0;A_Pending
239712;Application_1189256513;A_Validating;User_126;2016/07/12 11:27:38.320;New credit;Home improvement;25000.0;A_Pending
239713;Application_1189256513;O_Returned;User_126;2016/07/12 11:31:41.360;New credit;Home improvement;25000.0;A_Pending
239714;Application_1189256513;W_Call incomplete files;User_99;2016/07/18 09:58:14.440;New credit;Home improvement;25000.0;A_Pending
239715;Application_1189256513;A_Incomplete;User_99;2016/07/18 09:58:14.444;New credit;Home improvement;25000.0;A_Pending
239716;Application_1189256513;O_Create Offer;User_49;2016/07/22 14:37:37.727;New credit;Home improvement;25000.0;A_Pending
239717;Application_1189256513;O_Created;User_49;2016/07/22 14:37:38.633;New credit;Home improvement;25000.0;A_Pending
239718;Application_1189256513;O_Sent (mail and online);User_49;2016/07/22 14:37:51.212;New credit;Home improvement;25000.0;A_Pending
239719;Application_1189256513;W_Validate application;User_125;2016/07/27 11:43:10.536;New credit;Home improvement;25000.0;A_Pending
239720;Application_1189256513;A_Validating;User_125;2016/07/27 11:43:10.617;New credit;Home improvement;25000.0;A_Pending
239721;Application_1189256513;W_Call incomplete files;User_99;2016/07/27 15:18:16.633;New credit;Home improvement;25000.0;A_Pending
239722;Application_1189256513;A_Incomplete;User_99;2016/07/27 15:18:16.643;New credit;Home improvement;25000.0;A_Pending
239723;Application_1189256513;O_Accepted;User_68;2016/08/15 14:57:31.647;New credit;Home improvement;25000.0;A_Pending
239724;Application_1189256513;A_Pending;User_68;2016/08/15 14:57:31.651;New credit;Home improvement;25000.0;A_Pending
240590;Application_1423784718;A_Create Application;User_1;2016/06/29 16:50:42.795;New credit;Car;10000.0;A_Cancelled
240591;Application_1423784718;A_Submitted;User_1;2016/06/29 16:50:42.861;New credit;Car;10000.0;A_Cancelled
240592;Application_1423784718;A_Concept;User_1;2016/06/29 16:51:24.381;New credit;Car;10000.0;A_Cancelled
240593;Application_1423784718;W_Complete application;User_3;2016/07/04 16:25:24.821;New credit;Car;10000.0;A_Cancelled
240594;Application_1423784718;A_Accepted;User_3;2016/07/04 16:24:10.681;New credit;Car;10000.0;A_Cancelled
240595;Application_1423784718;O_Create Offer;User_3;2016/07/04 16:24:43.665;New credit;Car;10000.0;A_Cancelled
240596;Application_1423784718;O_Created;User_3;2016/07/04 16:24:45.190;New credit;Car;10000.0;A_Cancelled
240597;Application_1423784718;O_Create Offer;User_3;2016/07/04 16:25:02.669;New credit;Car;10000.0;A_Cancelled
240598;Application_1423784718;O_Created;User_3;2016/07/04 16:25:03.992;New credit;Car;10000.0;A_Cancelled
240599;Application_1423784718;O_Sent (mail and online);User_3;2016/07/04 16:25:24.779;New credit;Car;10000.0;A_Cancelled
240600;Application_1423784718;O_Sent (mail and online);User_3;2016/07/04 16:25:24.785;New credit;Car;10000.0;A_Cancelled
240601;Application_1423784718;W_Call after offers;User_3;2016/07/04 16:25:24.851;New credit;Car;10000.0;A_Cancelled
240602;Application_1423784718;A_Complete;User_3;2016/07/04 16:25:24.883;New credit;Car;10000.0;A_Cancelled
240603;Application_1423784718;O_Create Offer;User_43;2016/07/06 11:30:23.096;New credit;Car;10000.0;A_Cancelled
240604;Application_1423784718;O_Created;User_43;2016/07/06 11:30:24.690;New credit;Car;10000.0;A_Cancelled
240605;Application_1423784718;O_Cancelled;User_43;2016/07/06 11:30:43.252;New credit;Car;10000.0;A_Cancelled
240606;Application_1423784718;O_Cancelled;User_43;2016/07/06 11:30:43.268;New credit;Car;10000.0;A_Cancelled
240607;Application_1423784718;O_Sent (mail and online);User_43;2016/07/06 11:30:54.212;New credit;Car;10000.0;A_Cancelled
240608;Application_1423784718;A_Cancelled;User_1;2016/08/06 08:00:52.672;New credit;Car;10000.0;A_Cancelled
240609;Application_1611838399;A_Create Application;User_1;2016/06/29 16:59:27.555;New credit;Home improvement;9000.0;A_Cancelled
240610;Application_1611838399;A_Submitted;User_1;2016/06/29 16:59:27.601;New credit;Home improvement;9000.0;A_Cancelled
240611;Application_1611838399;A_Concept;User_1;2016/06/29 17:00:13.725;New credit;Home improvement;9000.0;A_Cancelled
240612;Application_1611838399;A_Accepted;User_38;2016/06/30 17:40:48.613;New credit;Home improvement;9000.0;A_Cancelled
240613;Application_1611838399;O_Create Offer;User_38;2016/06/30 17:45:48.279;New credit;Home improvement;9000.0;A_Cancelled
240614;Application_1611838399;O_Created;User_38;2016/06/30 17:45:49.694;New credit;Home improvement;9000.0;A_Cancelled
240615;Application_1611838399;O_Create Offer;User_38;2016/06/30 17:46:21.617;New credit;Home improvement;9000.0;A_Cancelled
240616;Application_1611838399;O_Created;User_38;2016/06/30 17:46:22.964;New credit;Home improvement;9000.0;A_Cancelled
240617;Application_1611838399;O_Sent (mail and online);User_38;2016/06/30 17:46:37.262;New credit;Home improvement;9000.0;A_Cancelled
240618;Application_1611838399;O_Sent (mail and online);User_38;2016/06/30 17:46:37.264;New credit;Home improvement;9000.0;A_Cancelled
240619;Application_1611838399;W_Call after offers;User_38;2016/06/30 17:46:37.289;New credit;Home improvement;9000.0;A_Cancelled
240620;Application_1611838399;A_Complete;User_38;2016/06/30 17:46:37.292;New credit;Home improvement;9000.0;A_Cancelled
240621;Application_1611838399;W_Validate application;User_122;2016/07/07 09:31:10.769;New credit;Home improvement;9000.0;A_Cancelled
240622;Application_1611838399;A_Validating;User_122;2016/07/07 09:31:11.779;New credit;Home improvement;9000.0;A_Cancelled
240623;Application_1611838399;O_Returned;User_122;2016/07/07 09:31:21.085;New credit;Home improvement;9000.0;A_Cancelled
240624;Application_1611838399;W_Call incomplete files;User_39;2016/08/08 12:29:44.844;New credit;Home improvement;9000.0;A_Cancelled
240625;Application_1611838399;A_Incomplete;User_101;2016/07/07 11:45:11.004;New credit;Home improvement;9000.0;A_Cancelled
240626;Application_1611838399;O_Cancelled;User_26;2016/07/09 10:28:52.347;New credit;Home improvement;9000.0;A_Cancelled
240627;Application_1611838399;O_Cancelled;User_26;2016/07/09 10:28:52.349;New credit;Home improvement;9000.0;A_Cancelled
240628;Application_1611838399;O_Create Offer;User_26;2016/07/09 10:34:12.740;New credit;Home improvement;9000.0;A_Cancelled
240629;Application_1611838399;O_Created;User_26;2016/07/09 10:34:14.251;New credit;Home improvement;9000.0;A_Cancelled
240630;Application_1611838399;O_Sent (mail and online);User_26;2016/07/09 10:34:28.979;New credit;Home improvement;9000.0;A_Cancelled
240631;Application_1611838399;A_Cancelled;User_39;2016/08/08 12:29:44.729;New credit;Home improvement;9000.0;A_Cancelled
240966;Application_1711544690;A_Create Application;User_1;2016/06/29 19:26:18.569;New credit;Not speficied;10000.0;A_Cancelled
240967;Application_1711544690;A_Submitted;User_1;2016/06/29 19:26:18.611;New credit;Not speficied;10000.0;A_Cancelled
240968;Application_1711544690;A_Concept;User_1;2016/06/29 19:27:23.036;New credit;Not speficied;10000.0;A_Cancelled
240969;Application_1711544690;W_Complete application;User_32;2016/07/04 13:08:18.321;New credit;Not speficied;10000.0;A_Cancelled
240970;Application_1711544690;A_Accepted;User_32;2016/07/04 13:02:28.901;New credit;Not speficied;10000.0;A_Cancelled
240971;Application_1711544690;O_Create Offer;User_32;2016/07/04 13:04:25.044;New credit;Not speficied;10000.0;A_Cancelled
240972;Application_1711544690;O_Created;User_32;2016/07/04 13:04:26.535;New credit;Not speficied;10000.0;A_Cancelled
240973;Application_1711544690;O_Create Offer;User_32;2016/07/04 13:04:50.919;New credit;Not speficied;10000.0;A_Cancelled
240974;Application_1711544690;O_Created;User_32;2016/07/04 13:04:52.480;New credit;Not speficied;10000.0;A_Cancelled
240975;Application_1711544690;O_Cancelled;User_32;2016/07/04 13:05:39.611;New credit;Not speficied;10000.0;A_Cancelled
240976;Application_1711544690;O_Cancelled;User_32;2016/07/04 13:05:39.632;New credit;Not speficied;10000.0;A_Cancelled
240977;Application_1711544690;O_Create Offer;User_32;2016/07/04 13:07:34.327;New credit;Not speficied;10000.0;A_Cancelled
240978;Application_1711544690;O_Created;User_32;2016/07/04 13:07:36.862;New credit;Not speficied;10000.0;A_Cancelled
240979;Application_1711544690;O_Create Offer;User_32;2016/07/04 13:07:57.619;New credit;Not speficied;10000.0;A_Cancelled
240980;Application_1711544690;O_Created;User_32;2016/07/04 13:07:58.967;New credit;Not speficied;10000.0;A_Cancelled
240981;Application_1711544690;O_Sent (mail and online);User_32;2016/07/04 13:08:18.305;New credit;Not speficied;10000.0;A_Cancelled
240982;Application_1711544690;O_Sent (mail and online);User_32;2016/07/04 13:08:18.307;New credit;Not speficied;10000.0;A_Cancelled
240983;Application_1711544690;W_Call after offers;User_32;2016/07/04 13:08:18.330;New credit;Not speficied;10000.0;A_Cancelled
240984;Application_1711544690;A_Complete;User_32;2016/07/04 13:08:18.332;New credit;Not speficied;10000.0;A_Cancelled
240985;Application_1711544690;A_Cancelled;User_16;2016/07/06 08:46:37.381;New credit;Not speficied;10000.0;A_Cancelled
241008;Application_635402835;A_Create Application;User_1;2016/06/29 19:47:51.099;New credit;Not speficied;5000.0;A_Cancelled
241009;Application_635402835;A_Submitted;User_1;2016/06/29 19:47:51.147;New credit;Not speficied;5000.0;A_Cancelled
241010;Application_635402835;W_Handle leads;User_26;2016/06/29 20:21:59.283;New credit;Not speficied;5000.0;A_Cancelled
241011;Application_635402835;W_Complete application;User_3;2016/07/04 11:17:23.495;New credit;Not speficied;5000.0;A_Cancelled
241012;Application_635402835;A_Concept;User_26;2016/06/29 20:21:59.298;New credit;Not speficied;5000.0;A_Cancelled
241013;Application_635402835;A_Accepted;User_3;2016/07/04 11:15:44.598;New credit;Not speficied;5000.0;A_Cancelled
241014;Application_635402835;O_Create Offer;User_3;2016/07/04 11:16:38.207;New credit;Not speficied;5000.0;A_Cancelled
241015;Application_635402835;O_Created;User_3;2016/07/04 11:16:41.599;New credit;Not speficied;5000.0;A_Cancelled
241016;Application_635402835;O_Create Offer;User_3;2016/07/04 11:16:59.135;New credit;Not speficied;5000.0;A_Cancelled
241017;Application_635402835;O_Created;User_3;2016/07/04 11:17:01.296;New credit;Not speficied;5000.0;A_Cancelled
241018;Application_635402835;O_Sent (mail and online);User_3;2016/07/04 11:17:23.450;New credit;Not speficied;5000.0;A_Cancelled
241019;Application_635402835;O_Sent (mail and online);User_3;2016/07/04 11:17:23.454;New credit;Not speficied;5000.0;A_Cancelled
241020;Application_635402835;W_Call after offers;User_3;2016/07/04 11:17:23.757;New credit;Not speficied;5000.0;A_Cancelled
241021;Application_635402835;A_Complete;User_3;2016/07/04 11:17:23.764;New credit;Not speficied;5000.0;A_Cancelled
241022;Application_635402835;O_Create Offer;User_70;2016/07/06 17:47:15.119;New credit;Not speficied;5000.0;A_Cancelled
241023;Application_635402835;O_Created;User_70;2016/07/06 17:47:16.475;New credit;Not speficied;5000.0;A_Cancelled
241024;Application_635402835;O_Sent (mail and online);User_70;2016/07/06 17:49:07.060;New credit;Not speficied;5000.0;A_Cancelled
241025;Application_635402835;O_Create Offer;User_40;2016/07/21 19:43:48.395;New credit;Not speficied;5000.0;A_Cancelled
241026;Application_635402835;O_Created;User_40;2016/07/21 19:43:49.024;New credit;Not speficied;5000.0;A_Cancelled
241027;Application_635402835;O_Sent (mail and online);User_40;2016/07/21 19:44:00.021;New credit;Not speficied;5000.0;A_Cancelled
241028;Application_635402835;A_Cancelled;User_1;2016/08/21 08:00:44.478;New credit;Not speficied;5000.0;A_Cancelled
242087;Application_687997407;A_Create Application;User_1;2016/06/30 11:47:48.562;New credit;Car;7000.0;A_Cancelled
242088;Application_687997407;A_Submitted;User_1;2016/06/30 11:47:49.294;New credit;Car;7000.0;A_Cancelled
242089;Application_687997407;A_Concept;User_1;2016/06/30 11:48:30.836;New credit;Car;7000.0;A_Cancelled
242090;Application_687997407;W_Complete application;User_32;2016/07/04 10:53:56.393;New credit;Car;7000.0;A_Cancelled
242091;Application_687997407;A_Accepted;User_32;2016/07/04 10:52:27.290;New credit;Car;7000.0;A_Cancelled
242092;Application_687997407;O_Create Offer;User_32;2016/07/04 10:53:14.490;New credit;Car;7000.0;A_Cancelled
242093;Application_687997407;O_Created;User_32;2016/07/04 10:53:15.823;New credit;Car;7000.0;A_Cancelled
242094;Application_687997407;O_Create Offer;User_32;2016/07/04 10:53:35.848;New credit;Car;7000.0;A_Cancelled
242095;Application_687997407;O_Created;User_32;2016/07/04 10:53:37.158;New credit;Car;7000.0;A_Cancelled
242096;Application_687997407;O_Sent (mail and online);User_32;2016/07/04 10:53:56.146;New credit;Car;7000.0;A_Cancelled
242097;Application_687997407;O_Sent (mail and online);User_32;2016/07/04 10:53:56.153;New credit;Car;7000.0;A_Cancelled
242098;Application_687997407;W_Call after offers;User_32;2016/07/04 10:53:56.422;New credit;Car;7000.0;A_Cancelled
242099;Application_687997407;A_Complete;User_32;2016/07/04 10:53:56.427;New credit;Car;7000.0;A_Cancelled
242100;Application_687997407;O_Create Offer;User_53;2016/07/11 15:49:02.801;New credit;Car;7000.0;A_Cancelled
242101;Application_687997407;O_Created;User_53;2016/07/11 15:49:03.582;New credit;Car;7000.0;A_Cancelled
242102;Application_687997407;O_Sent (mail and online);User_53;2016/07/11 15:53:37.075;New credit;Car;7000.0;A_Cancelled
242103;Application_687997407;A_Cancelled;User_53;2016/07/11 15:56:35.706;New credit;Car;7000.0;A_Cancelled
242481;Application_14272510;A_Create Application;User_1;2016/06/30 13:48:04.185;New credit;Car;20000.0;A_Cancelled
242482;Application_14272510;A_Submitted;User_1;2016/06/30 13:48:04.262;New credit;Car;20000.0;A_Cancelled
242483;Application_14272510;A_Concept;User_1;2016/06/30 13:49:32.180;New credit;Car;20000.0;A_Cancelled
242484;Application_14272510;W_Complete application;User_21;2016/07/04 12:27:29.200;New credit;Car;20000.0;A_Cancelled
242485;Application_14272510;A_Accepted;User_21;2016/07/04 12:21:14.762;New credit;Car;20000.0;A_Cancelled
242486;Application_14272510;O_Create Offer;User_21;2016/07/04 12:26:39.666;New credit;Car;20000.0;A_Cancelled
242487;Application_14272510;O_Created;User_21;2016/07/04 12:26:41.031;New credit;Car;20000.0;A_Cancelled
242488;Application_14272510;O_Create Offer;User_21;2016/07/04 12:27:01.800;New credit;Car;20000.0;A_Cancelled
242489;Application_14272510;O_Created;User_21;2016/07/04 12:27:03.148;New credit;Car;20000.0;A_Cancelled
242490;Application_14272510;O_Sent (mail and online);User_21;2016/07/04 12:27:29.171;New credit;Car;20000.0;A_Cancelled
242491;Application_14272510;O_Sent (mail and online);User_21;2016/07/04 12:27:29.178;New credit;Car;20000.0;A_Cancelled
242492;Application_14272510;W_Call after offers;User_21;2016/07/04 12:27:29.220;New credit;Car;20000.0;A_Cancelled
242493;Application_14272510;A_Complete;User_21;2016/07/04 12:27:29.223;New credit;Car;20000.0;A_Cancelled
242494;Application_14272510;O_Create Offer;User_16;2016/07/07 14:16:46.485;New credit;Car;20000.0;A_Cancelled
242495;Application_14272510;O_Created;User_16;2016/07/07 14:16:47.883;New credit;Car;20000.0;A_Cancelled
242496;Application_14272510;O_Create Offer;User_16;2016/07/07 14:17:02.040;New credit;Car;20000.0;A_Cancelled
242497;Application_14272510;O_Created;User_16;2016/07/07 14:17:03.602;New credit;Car;20000.0;A_Cancelled
242498;Application_14272510;O_Sent (mail and online);User_16;2016/07/07 14:17:25.848;New credit;Car;20000.0;A_Cancelled
242499;Application_14272510;O_Sent (mail and online);User_16;2016/07/07 14:17:25.872;New credit;Car;20000.0;A_Cancelled
242500;Application_14272510;A_Cancelled;User_1;2016/08/07 08:00:32.732;New credit;Car;20000.0;A_Cancelled
242566;Application_1446797920;A_Create Application;User_1;2016/06/30 14:25:00.184;New credit;Caravan / Camper;50000.0;A_Cancelled
242567;Application_1446797920;A_Submitted;User_1;2016/06/30 14:25:00.257;New credit;Caravan / Camper;50000.0;A_Cancelled
242568;Application_1446797920;A_Concept;User_1;2016/06/30 14:25:41.514;New credit;Caravan / Camper;50000.0;A_Cancelled
242569;Application_1446797920;W_Complete application;User_41;2016/07/04 14:19:24.504;New credit;Caravan / Camper;50000.0;A_Cancelled
242570;Application_1446797920;A_Accepted;User_18;2016/07/04 16:54:34.183;New credit;Caravan / Camper;50000.0;A_Cancelled
242571;Application_1446797920;O_Create Offer;User_18;2016/07/04 16:57:53.157;New credit;Caravan / Camper;50000.0;A_Cancelled
242572;Application_1446797920;O_Created;User_18;2016/07/04 16:57:57.246;New credit;Caravan / Camper;50000.0;A_Cancelled
242573;Application_1446797920;O_Create Offer;User_18;2016/07/04 16:58:51.170;New credit;Caravan / Camper;50000.0;A_Cancelled
242574;Application_1446797920;O_Created;User_18;2016/07/04 16:58:55.216;New credit;Caravan / Camper;50000.0;A_Cancelled
242575;Application_1446797920;O_Sent (mail and online);User_18;2016/07/04 17:01:22.636;New credit;Caravan / Camper;50000.0;A_Cancelled
242576;Application_1446797920;O_Sent (mail and online);User_18;2016/07/04 17:01:22.640;New credit;Caravan / Camper;50000.0;A_Cancelled
242577;Application_1446797920;W_Call after offers;User_18;2016/07/04 17:01:22.946;New credit;Caravan / Camper;50000.0;A_Cancelled
242578;Application_1446797920;A_Complete;User_18;2016/07/04 17:01:22.953;New credit;Caravan / Camper;50000.0;A_Cancelled
242579;Application_1446797920;O_Create Offer;User_42;2016/07/11 20:26:37.801;New credit;Caravan / Camper;50000.0;A_Cancelled
242580;Application_1446797920;O_Created;User_42;2016/07/11 20:26:38.523;New credit;Caravan / Camper;50000.0;A_Cancelled
242581;Application_1446797920;O_Create Offer;User_42;2016/07/11 20:26:57.920;New credit;Caravan / Camper;50000.0;A_Cancelled
242582;Application_1446797920;O_Created;User_42;2016/07/11 20:26:58.771;New credit;Caravan / Camper;50000.0;A_Cancelled
242583;Application_1446797920;O_Sent (mail and online);User_42;2016/07/11 20:27:11.968;New credit;Caravan / Camper;50000.0;A_Cancelled
242584;Application_1446797920;O_Sent (mail and online);User_42;2016/07/11 20:27:11.970;New credit;Caravan / Camper;50000.0;A_Cancelled
242585;Application_1446797920;O_Cancelled;User_42;2016/07/11 20:27:17.731;New credit;Caravan / Camper;50000.0;A_Cancelled
242586;Application_1446797920;O_Cancelled;User_42;2016/07/11 20:27:17.751;New credit;Caravan / Camper;50000.0;A_Cancelled
242587;Application_1446797920;A_Cancelled;User_1;2016/08/11 08:00:57.191;New credit;Caravan / Camper;50000.0;A_Cancelled
242676;Application_2139182850;A_Create Application;User_1;2016/06/30 14:41:08.719;New credit;Not speficied;6000.0;A_Cancelled
242677;Application_2139182850;A_Submitted;User_1;2016/06/30 14:41:08.768;New credit;Not speficied;6000.0;A_Cancelled
242678;Application_2139182850;A_Concept;User_1;2016/06/30 14:43:14.879;New credit;Not speficied;6000.0;A_Cancelled
242679;Application_2139182850;W_Complete application;User_3;2016/07/04 10:14:45.700;New credit;Not speficied;6000.0;A_Cancelled
242680;Application_2139182850;A_Accepted;User_3;2016/07/04 10:13:21.965;New credit;Not speficied;6000.0;A_Cancelled
242681;Application_2139182850;O_Create Offer;User_3;2016/07/04 10:13:58.019;New credit;Not speficied;6000.0;A_Cancelled
242682;Application_2139182850;O_Created;User_3;2016/07/04 10:14:00.739;New credit;Not speficied;6000.0;A_Cancelled
242683;Application_2139182850;O_Create Offer;User_3;2016/07/04 10:14:21.574;New credit;Not speficied;6000.0;A_Cancelled
242684;Application_2139182850;O_Created;User_3;2016/07/04 10:14:24.543;New credit;Not speficied;6000.0;A_Cancelled
242685;Application_2139182850;O_Sent (mail and online);User_3;2016/07/04 10:14:45.648;New credit;Not speficied;6000.0;A_Cancelled
242686;Application_2139182850;O_Sent (mail and online);User_3;2016/07/04 10:14:45.656;New credit;Not speficied;6000.0;A_Cancelled
242687;Application_2139182850;W_Call after offers;User_3;2016/07/04 10:14:45.746;New credit;Not speficied;6000.0;A_Cancelled
242688;Application_2139182850;A_Complete;User_3;2016/07/04 10:14:45.749;New credit;Not speficied;6000.0;A_Cancelled
242689;Application_2139182850;O_Create Offer;User_85;2016/07/04 14:33:45.828;New credit;Not speficied;6000.0;A_Cancelled
242690;Application_2139182850;O_Created;User_85;2016/07/04 14:33:48.230;New credit;Not speficied;6000.0;A_Cancelled
242691;Application_2139182850;O_Sent (mail and online);User_85;2016/07/04 14:34:18.916;New credit;Not speficied;6000.0;A_Cancelled
242692;Application_2139182850;A_Cancelled;User_1;2016/08/04 08:01:43.088;New credit;Not speficied;6000.0;A_Cancelled
242725;Application_7680290;A_Create Application;User_1;2016/06/30 15:16:51.236;New credit;Car;5000.0;A_Pending
242726;Application_7680290;A_Submitted;User_1;2016/06/30 15:16:51.357;New credit;Car;5000.0;A_Pending
242727;Application_7680290;W_Handle leads;User_16;2016/06/30 15:19:56.151;New credit;Car;5000.0;A_Pending
242728;Application_7680290;W_Complete application;User_2;2016/07/04 09:33:49.595;New credit;Car;5000.0;A_Pending
242729;Application_7680290;A_Concept;User_16;2016/06/30 15:19:56.194;New credit;Car;5000.0;A_Pending
242730;Application_7680290;A_Accepted;User_2;2016/07/04 09:31:39.703;New credit;Car;5000.0;A_Pending
242731;Application_7680290;O_Create Offer;User_2;2016/07/04 09:32:21.609;New credit;Car;5000.0;A_Pending
242732;Application_7680290;O_Created;User_2;2016/07/04 09:32:23.279;New credit;Car;5000.0;A_Pending
242733;Application_7680290;O_Create Offer;User_2;2016/07/04 09:32:59.688;New credit;Car;5000.0;A_Pending
242734;Application_7680290;O_Created;User_2;2016/07/04 09:33:01.925;New credit;Car;5000.0;A_Pending
242735;Application_7680290;O_Sent (mail and online);User_2;2016/07/04 09:33:49.560;New credit;Car;5000.0;A_Pending
242736;Application_7680290;O_Sent (mail and online);User_2;2016/07/04 09:33:49.565;New credit;Car;5000.0;A_Pending
242737;Application_7680290;W_Call after offers;User_2;2016/07/04 09:33:49.612;New credit;Car;5000.0;A_Pending
242738;Application_7680290;A_Complete;User_2;2016/07/04 09:33:49.615;New credit;Car;5000.0;A_Pending
242739;Application_7680290;O_Create Offer;User_44;2016/07/14 12:25:29.455;New credit;Car;5000.0;A_Pending
242740;Application_7680290;O_Created;User_44;2016/07/14 12:25:30.135;New credit;Car;5000.0;A_Pending
242741;Application_7680290;O_Create Offer;User_44;2016/07/14 12:27:06.883;New credit;Car;5000.0;A_Pending
242742;Application_7680290;O_Created;User_44;2016/07/14 12:27:07.893;New credit;Car;5000.0;A_Pending
242743;Application_7680290;O_Sent (mail and online);User_44;2016/07/14 12:28:04.078;New credit;Car;5000.0;A_Pending
242744;Application_7680290;O_Sent (mail and online);User_44;2016/07/14 12:28:04.118;New credit;Car;5000.0;A_Pending
242745;Application_7680290;O_Create Offer;User_16;2016/08/02 19:03:52.013;New credit;Car;5000.0;A_Pending
242746;Application_7680290;O_Created;User_16;2016/08/02 19:03:52.709;New credit;Car;5000.0;A_Pending
242747;Application_7680290;O_Sent (mail and online);User_16;2016/08/02 19:04:01.166;New credit;Car;5000.0;A_Pending
242748;Application_7680290;W_Validate application;User_121;2016/08/12 14:14:48.974;New credit;Car;5000.0;A_Pending
242749;Application_7680290;A_Validating;User_121;2016/08/12 14:14:49.804;New credit;Car;5000.0;A_Pending
242750;Application_7680290;O_Returned;User_121;2016/08/12 14:15:44.183;New credit;Car;5000.0;A_Pending
242751;Application_7680290;O_Accepted;User_30;2016/08/23 12:17:53.070;New credit;Car;5000.0;A_Pending
242752;Application_7680290;A_Pending;User_30;2016/08/23 12:17:53.073;New credit;Car;5000.0;A_Pending
242789;Application_325378981;A_Create Application;User_18;2016/06/30 15:37:25.869;New credit;Car;21100.0;A_Cancelled
242790;Application_325378981;W_Complete application;User_18;2016/06/30 15:41:20.091;New credit;Car;21100.0;A_Cancelled
242791;Application_325378981;A_Concept;User_18;2016/06/30 15:37:25.897;New credit;Car;21100.0;A_Cancelled
242792;Application_325378981;A_Accepted;User_18;2016/06/30 15:38:32.494;New credit;Car;21100.0;A_Cancelled
242793;Application_325378981;O_Create Offer;User_18;2016/06/30 15:40:28.308;New credit;Car;21100.0;A_Cancelled
242794;Application_325378981;O_Created;User_18;2016/06/30 15:40:29.912;New credit;Car;21100.0;A_Cancelled
242795;Application_325378981;O_Sent (mail and online);User_18;2016/06/30 15:41:20.064;New credit;Car;21100.0;A_Cancelled
242796;Application_325378981;W_Call after offers;User_18;2016/06/30 15:41:20.113;New credit;Car;21100.0;A_Cancelled
242797;Application_325378981;A_Complete;User_18;2016/06/30 15:41:20.118;New credit;Car;21100.0;A_Cancelled
242798;Application_325378981;O_Create Offer;User_18;2016/06/30 15:44:21.016;New credit;Car;21100.0;A_Cancelled
242799;Application_325378981;O_Created;User_18;2016/06/30 15:44:22.348;New credit;Car;21100.0;A_Cancelled
242800;Application_325378981;O_Sent (mail and online);User_18;2016/06/30 15:44:33.845;New credit;Car;21100.0;A_Cancelled
242801;Application_325378981;O_Cancelled;User_18;2016/06/30 15:45:12.011;New credit;Car;21100.0;A_Cancelled
242802;Application_325378981;O_Cancelled;User_18;2016/06/30 15:45:12.028;New credit;Car;21100.0;A_Cancelled
242803;Application_325378981;O_Create Offer;User_18;2016/06/30 15:45:41.325;New credit;Car;21100.0;A_Cancelled
242804;Application_325378981;O_Created;User_18;2016/06/30 15:45:42.702;New credit;Car;21100.0;A_Cancelled
242805;Application_325378981;O_Sent (mail and online);User_18;2016/06/30 15:45:56.530;New credit;Car;21100.0;A_Cancelled
242806;Application_325378981;W_Validate application;User_99;2016/07/12 12:17:46.017;New credit;Car;21100.0;A_Cancelled
242807;Application_325378981;A_Validating;User_122;2016/07/06 12:12:44.044;New credit;Car;21100.0;A_Cancelled
242808;Application_325378981;O_Returned;User_122;2016/07/06 12:12:50.850;New credit;Car;21100.0;A_Cancelled
242809;Application_325378981;W_Call incomplete files;User_99;2016/07/12 12:17:46.027;New credit;Car;21100.0;A_Cancelled
242810;Application_325378981;A_Incomplete;User_99;2016/07/12 12:17:46.030;New credit;Car;21100.0;A_Cancelled
242811;Application_325378981;A_Cancelled;User_70;2016/07/12 16:28:44.522;New credit;Car;21100.0;A_Cancelled
243186;Application_2038216942;A_Create Application;User_49;2016/06/30 19:20:45.759;New credit;Unknown;0.0;A_Denied
243187;Application_2038216942;W_Complete application;User_49;2016/06/30 19:31:58.565;New credit;Unknown;0.0;A_Denied
243188;Application_2038216942;A_Concept;User_49;2016/06/30 19:20:45.782;New credit;Unknown;0.0;A_Denied
243189;Application_2038216942;A_Accepted;User_49;2016/06/30 19:25:44.713;New credit;Unknown;0.0;A_Denied
243190;Application_2038216942;O_Create Offer;User_49;2016/06/30 19:30:14.663;New credit;Unknown;0.0;A_Denied
243191;Application_2038216942;O_Created;User_49;2016/06/30 19:30:15.969;New credit;Unknown;0.0;A_Denied
243192;Application_2038216942;O_Create Offer;User_49;2016/06/30 19:30:34.456;New credit;Unknown;0.0;A_Denied
243193;Application_2038216942;O_Created;User_49;2016/06/30 19:30:35.771;New credit;Unknown;0.0;A_Denied
